116.61 -59.9296 -59.4837 -59.2118 -59.2118 -58.7331 -58.5307 -58.5307 -58.3555 -58.0946 -58.0118 -57.987
116.62 -59.923 -59.4751 -59.2019 -59.2019 -58.7211 -58.5176 -58.5176 -58.3416 -58.0793 -57.9961 -57.9712
116.63 -59.9164 -59.4665 -59.1921 -59.1921 -58.7089 -58.5044 -58.5044 -58.3275 -58.0639 -57.9803 -57.9553
116.64 -59.9098 -59.4578 -59.1821 -59.1821 -58.6966 -58.4912 -58.4912 -58.3134 -58.0484 -57.9644 -57.9393
116.65 -59.9031 -59.4491 -59.1721 -59.1721 -58.6843 -58.4778 -58.4778 -58.2991 -58.0328 -57.9484 -57.9231
116.66 -59.8964 -59.4403 -59.162 -59.162 -58.6718 -58.4643 -58.4643 -58.2847 -58.0171 -57.9322 -57.9068
116.67 -59.8896 -59.4314 -59.1519 -59.1519 -58.6593 -58.4507 -58.4507 -58.2702 -58.0012 -57.9159 -57.8904
116.68 -59.8829 -59.4226 -59.1417 -59.1417 -58.6467 -58.437 -58.437 -58.2556 -57.9852 -57.8994 -57.8738
116.69 -59.8761 -59.4136 -59.1314 -59.1314 -58.634 -58.4232 -58.4232 -58.2409 -57.9691 -57.8829 -57.8571
116.7 -59.8693 -59.4047 -59.1211 -59.1211 -58.6211 -58.4094 -58.4094 -58.226 -57.9528 -57.8662 -57.8402
116.71 -59.8624 -59.3956 -59.1107 -59.1107 -58.6082 -58.3953 -58.3953 -58.2111 -57.9364 -57.8493 -57.8233
116.72 -59.8556 -59.3865 -59.1002 -59.1002 -58.5952 -58.3812 -58.3812 -58.196 -57.9199 -57.8323 -57.8061
116.73 -59.8486 -59.3774 -59.0896 -59.0896 -58.5821 -58.367 -58.367 -58.1808 -57.9032 -57.8152 -57.7889
116.74 -59.8417 -59.3682 -59.079 -59.079 -58.5689 -58.3527 -58.3527 -58.1655 -57.8864 -57.7979 -57.7714
116.75 -59.8347 -59.3589 -59.0683 -59.0683 -58.5556 -58.3382 -58.3382 -58.15 -57.8695 -57.7805 -57.7539
116.76 -59.8277 -59.3496 -59.0576 -59.0576 -58.5422 -58.3236 -58.3236 -58.1344 -57.8524 -57.7629 -57.7361
116.77 -59.8207 -59.3403 -59.0467 -59.0467 -58.5286 -58.309 -58.309 -58.1187 -57.8351 -57.7452 -57.7183
116.78 -59.8136 -59.3308 -59.0358 -59.0358 -58.515 -58.2942 -58.2942 -58.1029 -57.8178 -57.7273 -57.7003
116.79 -59.8065 -59.3213 -59.0248 -59.0248 -58.5013 -58.2792 -58.2792 -58.0869 -57.8002 -57.7093 -57.6821
116.8 -59.7994 -59.3118 -59.0137 -59.0137 -58.4874 -58.2642 -58.2642 -58.0708 -57.7825 -57.6911 -57.6637
116.81 -59.7922 -59.3022 -59.0026 -59.0026 -58.4735 -58.249 -58.249 -58.0546 -57.7647 -57.6727 -57.6452
116.82 -59.785 -59.2925 -58.9914 -58.9914 -58.4594 -58.2337 -58.2337 -58.0382 -57.7467 -57.6542 -57.6266
116.83 -59.7778 -59.2828 -58.9801 -58.9801 -58.4453 -58.2183 -58.2183 -58.0217 -57.7285 -57.6355 -57.6077
116.84 -59.7705 -59.273 -58.9687 -58.9687 -58.431 -58.2027 -58.2027 -58.005 -57.7102 -57.6167 -57.5887
116.85 -59.7632 -59.2631 -58.9572 -58.9572 -58.4165 -58.187 -58.187 -57.9882 -57.6917 -57.5976 -57.5695
116.86 -59.7559 -59.2532 -58.9456 -58.9456 -58.402 -58.1712 -58.1712 -57.9712 -57.673 -57.5784 -57.5501
116.87 -59.7485 -59.2431 -58.9339 -58.9339 -58.3873 -58.1552 -58.1552 -57.9541 -57.6541 -57.5589 -57.5305
116.88 -59.741 -59.233 -58.9222 -58.9222 -58.3725 -58.139 -58.139 -57.9368 -57.635 -57.5393 -57.5107
116.89 -59.7335 -59.2229 -58.9103 -58.9103 -58.3575 -58.1227 -58.1227 -57.9193 -57.6157 -57.5194 -57.4906
116.9 -59.726 -59.2126 -58.8983 -58.8983 -58.3423 -58.1062 -58.1062 -57.9015 -57.5962 -57.4992 -57.4703
116.91 -59.7185 -59.2023 -58.8862 -58.8862 -58.3271 -58.0895 -58.0895 -57.8836 -57.5764 -57.4789 -57.4497
116.92 -59.7109 -59.1919 -58.874 -58.874 -58.3116 -58.0726 -58.0726 -57.8655 -57.5564 -57.4582 -57.4289
116.93 -59.7032 -59.1814 -58.8617 -58.8617 -58.296 -58.0556 -58.0556 -57.8472 -57.5361 -57.4373 -57.4078
116.94 -59.6955 -59.1708 -58.8493 -58.8493 -58.2802 -58.0383 -58.0383 -57.8286 -57.5156 -57.4162 -57.3865
116.95 -59.6878 -59.1601 -58.8367 -58.8367 -58.2642 -58.0208 -58.0208 -57.8098 -57.4948 -57.3947 -57.3648
116.96 -59.68 -59.1493 -58.824 -58.824 -58.248 -58.0031 -58.0031 -57.7908 -57.4737 -57.373 -57.3429
116.97 -59.6722 -59.1384 -58.8112 -58.8112 -58.2317 -57.9853 -57.9853 -57.7716 -57.4524 -57.3509 -57.3207
116.98 -59.6643 -59.1274 -58.7983 -58.7983 -58.2151 -57.9671 -57.9671 -57.7521 -57.4307 -57.3286 -57.2981
116.99 -59.6563 -59.1163 -58.7852 -58.7852 -58.1984 -57.9488 -57.9488 -57.7323 -57.4088 -57.306 -57.2753
117 -59.6484 -59.1051 -58.772 -58.772 -58.1814 -57.9302 -57.9302 -57.7123 -57.3865 -57.283 -57.2521
117.01 -59.6403 -59.0938 -58.7586 -58.7586 -58.1643 -57.9114 -57.9114 -57.692 -57.3639 -57.2597 -57.2286
117.02 -59.6322 -59.0824 -58.7451 -58.7451 -58.1469 -57.8923 -57.8923 -57.6714 -57.3411 -57.2361 -57.2048
117.03 -59.6241 -59.0709 -58.7314 -58.7314 -58.1293 -57.8729 -57.8729 -57.6505 -57.3178 -57.2121 -57.1806
117.04 -59.6159 -59.0592 -58.7176 -58.7176 -58.1114 -57.8533 -57.8533 -57.6293 -57.2943 -57.1878 -57.1561
117.05 -59.6076 -59.0475 -58.7036 -58.7036 -58.0933 -57.8335 -57.8335 -57.6079 -57.2704 -57.1631 -57.1312
117.06 -59.5993 -59.0356 -58.6895 -58.6895 -58.075 -57.8133 -57.8133 -57.5861 -57.2461 -57.1381 -57.1059
117.07 -59.5909 -59.0236 -58.6751 -58.6751 -58.0565 -57.7929 -57.7929 -57.564 -57.2215 -57.1126 -57.0802
117.08 -59.5825 -59.0114 -58.6606 -58.6606 -58.0376 -57.7722 -57.7722 -57.5416 -57.1965 -57.0868 -57.0542
117.09 -59.574 -58.9991 -58.6459 -58.6459 -58.0185 -57.7511 -57.7511 -57.5188 -57.1711 -57.0606 -57.0277
117.1 -59.5654 -58.9867 -58.6311 -58.6311 -57.9992 -57.7298 -57.7298 -57.4957 -57.1453 -57.0339 -57.0008
117.11 -59.5568 -58.9742 -58.616 -58.616 -57.9795 -57.7081 -57.7081 -57.4723 -57.1191 -57.0069 -56.9735
117.12 -59.5481 -58.9615 -58.6008 -58.6008 -57.9596 -57.6861 -57.6861 -57.4484 -57.0925 -56.9794 -56.9457
117.13 -59.5393 -58.9486 -58.5853 -58.5853 -57.9394 -57.6638 -57.6638 -57.4242 -57.0654 -56.9514 -56.9175
117.14 -59.5304 -58.9356 -58.5697 -58.5697 -57.9188 -57.6411 -57.6411 -57.3996 -57.0379 -56.923 -56.8889
117.15 -59.5215 -58.9224 -58.5538 -58.5538 -57.898 -57.6181 -57.6181 -57.3746 -57.01 -56.8941 -56.8597
117.16 -59.5125 -58.9091 -58.5377 -58.5377 -57.8768 -57.5947 -57.5947 -57.3493 -56.9816 -56.8648 -56.8301
117.17 -59.5035 -58.8956 -58.5214 -58.5214 -57.8554 -57.5709 -57.5709 -57.3234 -56.9527 -56.8349 -56.8
117.18 -59.4943 -58.882 -58.5049 -58.5049 -57.8335 -57.5467 -57.5467 -57.2972 -56.9233 -56.8046 -56.7693
117.19 -59.4851 -58.8682 -58.4881 -58.4881 -57.8114 -57.5222 -57.5222 -57.2705 -56.8934 -56.7737 -56.7381
117.2 -59.4758 -58.8542 -58.4711 -58.4711 -57.7888 -57.4972 -57.4972 -57.2434 -56.863 -56.7422 -56.7064
117.21 -59.4664 -58.84 -58.4539 -58.4539 -57.7659 -57.4718 -57.4718 -57.2158 -56.8321 -56.7103 -56.6741
117.22 -59.457 -58.8256 -58.4363 -58.4363 -57.7427 -57.446 -57.446 -57.1877 -56.8006 -56.6777 -56.6412
117.23 -59.4474 -58.811 -58.4186 -58.4186 -57.719 -57.4197 -57.4197 -57.1591 -56.7685 -56.6445 -56.6078
117.24 -59.4378 -58.7963 -58.4005 -58.4005 -57.6949 -57.393 -57.393 -57.13 -56.7359 -56.6108 -56.5737
117.25 -59.428 -58.7813 -58.3822 -58.3822 -57.6705 -57.3658 -57.3658 -57.1004 -56.7026 -56.5764 -56.539
117.26 -59.4182 -58.7661 -58.3636 -58.3636 -57.6456 -57.3381 -57.3381 -57.0703 -56.6688 -56.5414 -56.5036
117.27 -59.4082 -58.7507 -58.3447 -58.3447 -57.6203 -57.3099 -57.3099 -57.0396 -56.6343 -56.5057 -56.4676
117.28 -59.3982 -58.7351 -58.3256 -58.3256 -57.5945 -57.2812 -57.2812 -57.0083 -56.5991 -56.4693 -56.4309
117.29 -59.3881 -58.7193 -58.3061 -58.3061 -57.5682 -57.2519 -57.2519 -56.9764 -56.5632 -56.4321 -56.3933
117.3 -59.3778 -58.7032 -58.2862 -58.2862 -57.5415 -57.2221 -57.2221 -56.9438 -56.5265 -56.3942 -56.355
117.31 -59.3675 -58.6868 -58.266 -58.266 -57.5142 -57.1916 -57.1916 -56.9106 -56.4891 -56.3553 -56.3158
117.32 -59.357 -58.6702 -58.2455 -58.2455 -57.4863 -57.1605 -57.1605 -56.8766 -56.4508 -56.3156 -56.2757
117.33 -59.3465 -58.6533 -58.2245 -58.2245 -57.4578 -57.1287 -57.1287 -56.8419 -56.4115 -56.275 -56.2347
117.34 -59.3358 -58.6361 -58.2032 -58.2032 -57.4287 -57.0962 -57.0962 -56.8063 -56.3714 -56.2334 -56.1926
117.35 -59.325 -58.6186 -58.1814 -58.1814 -57.399 -57.063 -57.063 -56.77 -56.3302 -56.1907 -56.1496
117.36 -59.314 -58.6008 -58.1591 -58.1591 -57.3686 -57.029 -57.029 -56.7327 -56.288 -56.147 -56.1054
117.37 -59.3029 -58.5826 -58.1365 -58.1365 -57.3375 -56.9941 -56.9941 -56.6945 -56.2448 -56.1021 -56.0601
117.38 -59.2917 -58.5641 -58.1133 -58.1133 -57.3056 -56.9584 -56.9584 -56.6554 -56.2004 -56.0561 -56.0136
117.39 -59.2804 -58.5452 -58.0896 -58.0896 -57.273 -56.9218 -56.9218 -56.6152 -56.1548 -56.0088 -55.9658
117.4 -59.2689 -58.526 -58.0654 -58.0654 -57.2396 -56.8842 -56.8842 -56.574 -56.108 -55.9602 -55.9167
117.41 -59.2572 -58.5064 -58.0407 -58.0407 -57.2053 -56.8457 -56.8457 -56.5317 -56.0599 -55.9103 -55.8663
117.42 -59.2454 -58.4863 -58.0153 -58.0153 -57.1701 -56.8061 -56.8061 -56.4882 -56.0104 -55.8589 -55.8145
117.43 -59.2334 -58.4658 -57.9894 -57.9894 -57.134 -56.7654 -56.7654 -56.4435 -55.9595 -55.8061 -55.7611
117.44 -59.2213 -58.4449 -57.9628 -57.9628 -57.0969 -56.7236 -56.7236 -56.3976 -55.9071 -55.7517 -55.7062
117.45 -59.2089 -58.4235 -57.9356 -57.9356 -57.0587 -56.6807 -56.6807 -56.3502 -55.8532 -55.6958 -55.6497
117.46 -59.1964 -58.4016 -57.9076 -57.9076 -57.0195 -56.6364 -56.6364 -56.3015 -55.7976 -55.6381 -55.5914
117.47 -59.1837 -58.3792 -57.879 -57.879 -56.9792 -56.5908 -56.5908 -56.2513 -55.7404 -55.5786 -55.5314
117.48 -59.1708 -58.3562 -57.8495 -57.8495 -56.9377 -56.5439 -56.5439 -56.1995 -55.6813 -55.5173 -55.4694
117.49 -59.1577 -58.3327 -57.8193 -57.8193 -56.8949 -56.4955 -56.4955 -56.1462 -55.6203 -55.454 -55.4055
117.5 -59.1444 -58.3086 -57.7882 -57.7882 -56.8508 -56.4457 -56.4457 -56.0911 -55.5574 -55.3886 -55.3395
117.51 -59.1308 -58.2838 -57.7563 -57.7563 -56.8054 -56.3942 -56.3942 -56.0342 -55.4924 -55.3211 -55.2712
117.52 -59.117 -58.2584 -57.7234 -57.7234 -56.7584 -56.3409 -56.3409 -55.9754 -55.425 -55.2511 -55.2006
117.53 -59.103 -58.2323 -57.6895 -57.6895 -56.7099 -56.2859 -56.2859 -55.9144 -55.3552 -55.1786 -55.1273
117.54 -59.0887 -58.2054 -57.6545 -57.6545 -56.6597 -56.2288 -56.2288 -55.8513 -55.2828 -55.1032 -55.0512
117.55 -59.0741 -58.1778 -57.6184 -57.6184 -56.6076 -56.1696 -56.1696 -55.7857 -55.2075 -55.0249 -54.9721
117.56 -59.0593 -58.1493 -57.581 -57.581 -56.5536 -56.1081 -56.1081 -55.7176 -55.1292 -54.9435 -54.8898
117.57 -59.0441 -58.1198 -57.5423 -57.5423 -56.4976 -56.0443 -56.0443 -55.6467 -55.0477 -54.8586 -54.8041
117.58 -59.0287 -58.0894 -57.5023 -57.5023 -56.4393 -55.9778 -55.9778 -55.5729 -54.9626 -54.7701 -54.7147
117.59 -59.0129 -58.058 -57.4607 -57.4607 -56.3786 -55.9084 -55.9084 -55.4959 -54.8738 -54.6777 -54.6213
117.6 -58.9967 -58.0254 -57.4175 -57.4175 -56.3153 -55.8361 -55.8361 -55.4154 -54.781 -54.5811 -54.5238
117.61 -58.9802 -57.9916 -57.3725 -57.3725 -56.2493 -55.7605 -55.7605 -55.3313 -54.6839 -54.48 -54.4217
117.62 -58.9633 -57.9566 -57.3257 -57.3257 -56.1803 -55.6815 -55.6815 -55.2433 -54.5822 -54.3742 -54.3148
117.63 -58.9459 -57.9202 -57.2769 -57.2769 -56.1081 -55.5987 -55.5987 -55.1511 -54.4756 -54.2632 -54.2027
117.64 -58.9281 -57.8823 -57.2259 -57.2259 -56.0324 -55.5119 -55.5119 -55.0542 -54.3635 -54.1465 -54.0848
117.65 -58.9099 -57.8428 -57.1727 -57.1727 -55.953 -55.4206 -55.4206 -54.9523 -54.2455 -54.0236 -53.9607
117.66 -58.8911 -57.8016 -57.1168 -57.1168 -55.8695 -55.3245 -55.3245 -54.845 -54.1209 -53.8938 -53.8296
117.67 -58.8718 -57.7585 -57.0582 -57.0582 -55.7814 -55.2231 -55.2231 -54.7315 -53.9892 -53.7565 -53.691
117.68 -58.852 -57.7133 -56.9965 -56.9965 -55.6884 -55.1158 -55.1158 -54.6115 -53.8496 -53.611 -53.544
117.69 -58.8315 -57.6658 -56.9315 -56.9315 -55.5899 -55.0021 -55.0021 -54.484 -53.7012 -53.4564 -53.3879
117.7 -58.8103 -57.6159 -56.8628 -56.8628 -55.4853 -54.8812 -54.8812 -54.3485 -53.5433 -53.2918 -53.2217
117.71 -58.7884 -57.5632 -56.79 -56.79 -55.3742 -54.7526 -54.7526 -54.2041 -53.3749 -53.1162 -53.0445
117.72 -58.7658 -57.5076 -56.7127 -56.7127 -55.2557 -54.6152 -54.6152 -54.0498 -53.1947 -52.9284 -52.8549
117.73 -58.7422 -57.4485 -56.6304 -56.6304 -55.1289 -54.4681 -54.4681 -53.8843 -53.0013 -52.7266 -52.6512
117.74 -58.7178 -57.3857 -56.5425 -56.5425 -54.9929 -54.3099 -54.3099 -53.7062 -52.7929 -52.5092 -52.4318
117.75 -58.6924 -57.3187 -56.4483 -56.4483 -54.8463 -54.1394 -54.1394 -53.514 -52.5676 -52.2741 -52.1946
117.76 -58.6658 -57.247 -56.3469 -56.3469 -54.688 -53.9548 -53.9548 -53.3057 -52.3231 -52.0191 -51.9373
117.77 -58.638 -57.1699 -56.2375 -56.2375 -54.5161 -53.7542 -53.7542 -53.079 -52.0568 -51.7413 -51.657
117.78 -58.6089 -57.0867 -56.1187 -56.1187 -54.3288 -53.5351 -53.5351 -52.8313 -51.7653 -51.4371 -51.3501
117.79 -58.5782 -56.9965 -55.9893 -55.9893 -54.1236 -53.2947 -53.2947 -52.559 -51.4444 -51.1021 -51.0123
117.8 -58.5458 -56.8982 -55.8475 -55.8475 -53.8975 -53.0295 -53.0295 -52.2582 -51.0895 -50.7317 -50.6388
117.81 -58.5115 -56.7904 -55.6912 -55.6912 -53.6469 -52.735 -52.735 -51.9238 -50.6942 -50.3191 -50.2229
117.82 -58.4751 -56.6715 -55.5177 -55.5177 -53.3672 -52.4057 -52.4057 -51.5493 -50.2507 -49.8561 -49.7564
117.83 -58.4361 -56.5394 -55.324 -55.324 -53.0528 -52.0348 -52.0348 -51.1268 -49.7496 -49.333 -49.2294
117.84 -58.3942 -56.3915 -55.1057 -55.1057 -52.6964 -51.6133 -51.6133 -50.6458 -49.1779 -48.7362 -48.6284
117.85 -58.349 -56.2242 -54.8571 -54.8571 -52.288 -51.1294 -51.1294 -50.0927 -48.5192 -48.0485 -47.9363
117.86 -58.2998 -56.0329 -54.5711 -54.5711 -51.8148 -50.5674 -50.5674 -49.449 -47.7508 -47.2463 -47.1293
117.87 -58.2458 -55.8115 -54.2378 -54.2378 -51.2593 -49.9057 -49.9057 -48.6895 -46.842 -46.2975 -46.1754
117.88 -58.1861 -55.5513 -53.8433 -53.8433 -50.5967 -49.1145 -49.1145 -47.7792 -45.7494 -45.157 -45.0295
117.89 -58.1192 -55.24 -53.3679 -53.3679 -49.7915 -48.1497 -48.1497 -46.6662 -44.4095 -43.7585 -43.6256
117.9 -58.0431 -54.8596 -52.7822 -52.7822 -48.7904 -46.946 -46.946 -45.2733 -42.7268 -42.0024 -41.8646
117.91 -57.9551 -54.3817 -52.0404 -52.0404 -47.51 -45.4001 -45.4001 -43.4782 -40.5494 -39.731 -39.5897
117.92 -57.851 -53.7611 -51.0684 -51.0684 -45.8134 -43.3423 -43.3423 -41.0788 -37.6252 -36.682 -36.5408
117.93 -57.7239 -52.9191 -49.7372 -49.7372 -43.4611 -40.4739 -40.4739 -37.7186 -33.5085 -32.3926 -32.2598
117.94 -57.5625 -51.7108 -47.8075 -47.8075 -40.0041 -36.2324 -36.2324 -32.7236 -27.3553 -25.9896 -25.8851
117.95 -57.3457 -49.8502 -44.8059 -44.8059 -34.5483 -29.4965 -29.4965 -24.7513 -17.5032 -15.7658 -15.7379
117.96 -57.0336 -46.7797 -39.8076 -39.8076 -25.3603 -18.1183 -18.1183 -11.283 -1.01539 1.22155 1.06374
117.97 -56.5619 -41.7227 -31.5514 -31.5514 -10.2882 0.290932 0.290932 10.0057 23.5031 25.966 25.4923
117.98 -55.8718 -34.6372 -20.1059 -20.1059 9.34887 22.6334 22.6334 33.3833 45.3371 46.9511 46.4214
117.99 -54.9483 -26.5129 -7.31436 -7.31436 27.8187 40.071 40.071 47.7773 53.8804 54.4984 54.3152
118 -53.803 -18.0742 5.43095 5.43095 40.8969 49.2254 49.2254 53.1264 55.2401 55.3949 55.3916
118.01 -52.4533 -9.61291 17.2543 17.2543 48.1027 52.7444 52.7444 54.331 54.7104 54.6775 54.7025
118.02 -50.9183 -1.32306 27.2368 27.2368 51.3007 53.5994 53.5994 54.0363 53.6761 53.5567 53.5789
118.03 -49.2166 6.61745 34.7357 34.7357 52.3343 53.2924 53.2924 53.1407 52.4058 52.2373 52.2558
118.04 -47.3681 13.9576 39.806 39.806 52.2573 52.4236 52.4236 51.9312 50.9639 50.7616 50.7781
118.05 -45.3969 20.2771 42.9362 42.9362 51.5705 51.2301 51.2301 50.5136 49.3803 49.1521 49.1676
118.06 -43.3262 25.2238 44.6422 44.6422 50.5069 49.817 49.817 48.9395 47.6788 47.4295 47.4444
118.07 -41.1633 28.7813 45.3456 45.3456 49.1867 48.2417 48.2417 47.2423 45.8812 45.6149 45.6292
118.08 -38.8903 31.2067 45.3693 45.3693 47.6825 46.5426 46.5426 45.4482 44.0074 43.7275 43.7412
118.09 -36.4641 32.8332 44.9472 44.9472 46.0449 44.7498 44.7498 43.5797 42.076 41.7851 41.7982
118.1 -33.8187 33.9475 44.2411 44.2411 44.3114 42.8875 42.8875 41.6562 40.1035 39.8042 39.8165
118.11 -30.8652 34.754 43.3593 43.3593 42.5114 40.9768 40.9768 39.6949 38.1046 37.7989 37.8104
118.12 -27.4856 35.3816 42.3718 42.3718 40.6676 39.0346 39.0346 37.7106 36.0918 35.7815 35.7922
118.13 -23.5149 35.9061 41.3231 41.3231 38.7985 37.0757 37.0757 35.7159 34.0763 33.7628 33.7726
118.14 -18.7141 36.3802 40.2456 40.2456 36.9191 35.1123 35.1123 33.7216 32.0675 31.752 31.7608
118.15 -12.7469 36.864 39.1716 39.1716 35.0431 33.1556 33.1556 31.7371 30.0732 29.7568 29.7645
118.16 -5.2122 37.4377 38.1401 38.1401 33.1845 31.2157 31.2157 29.7707 28.1 27.7833 27.7899
118.17 4.14772 38.1734 37.1872 37.1872 31.3561 29.3016 29.3016 27.8296 26.1532 25.8367 25.842
118.18 14.9623 39.0434 36.3103 36.3103 29.5634 27.4188 27.4188 25.9186 24.2369 23.9208 23.9247
118.19 25.818 39.8292 35.4273 35.4273 27.7975 25.566 25.566 24.0391 22.354 22.0384 22.0409
118.2 34.8074 40.1976 34.402 34.402 26.0367 23.7356 23.7356 22.1894 20.5056 20.1914 20.1926
118.21 40.8372 39.9397 33.1402 33.1402 24.263 21.9203 21.9203 20.3671 18.6923 18.3806 18.3807
118.22 44.0618 39.0768 31.6417 31.6417 22.4743 20.1192 20.1192 18.5717 16.9145 16.6064 16.6058
118.23 45.2374 37.7581 29.9644 29.9644 20.6803 18.3364 18.3364 16.8052 15.1724 14.8691 14.868
118.24 45.0963 36.1411 28.1748 28.1748 18.8932 16.577 16.577 15.0696 13.4662 13.1683 13.167
118.25 44.1475 34.3422 26.3243 26.3243 17.1233 14.8456 14.8456 13.3667 11.7957 11.5037 11.5022
118.26 42.7053 32.4383 24.4478 24.4478 15.3774 13.1448 13.1448 11.6972 10.1599 9.87406 9.87257
118.27 40.9591 30.4781 22.5674 22.5674 13.6599 11.4761 11.4761 10.061 8.55791 8.27826 8.27684
118.28 39.0263 28.4935 20.6976 20.6976 11.9729 9.8396 9.8396 8.45742 6.98815 6.71453 6.71323
118.29 36.9829 26.5062 18.8484 18.8484 10.3176 8.23519 8.23519 6.88543 5.44891 5.18114 5.17999
118.3 34.8801 24.5308 17.0259 17.0259 8.69403 6.6617 6.6617 5.34337 3.93819 3.67596 3.67497
118.31 32.7538 22.5781 15.2345 15.2345 7.10182 5.11798 5.11798 3.82959 2.45364 2.19655 2.19573
118.32 30.6292 20.6554 13.4768 13.4768 5.53975 3.60209 3.60209 2.34174 0.992847 0.740546 0.739916
118.33 28.5243 18.7678 11.7543 11.7543 4.00653 2.11213 2.11213 0.877586 -0.446861 -0.694989 -0.695456
118.34 26.4517 16.9184 10.0673 10.0673 2.50027 0.645841 0.645841 -0.565461 -1.86866 -2.11319 -2.11351
118.35 24.4199 15.1091 8.41562 8.41562 1.01872 -0.799648 -0.799648 -1.99054 -3.27566 -3.51717 -3.51735
118.36 22.4345 13.3406 6.79817 6.79817 -0.440514 -2.22709 -2.22709 -3.40071 -4.67125 -4.9104 -4.91045
118.37 20.4987 11.6125 5.21349 5.21349 -1.88032 -3.63957 -3.63957 -4.7993 -6.05947 -6.29721 -6.2972
118.38 18.6142 9.92397 3.6596 3.6596 -3.30386 -5.04085 -5.04085 -6.19046 -7.44467 -7.68187 -7.68182
118.39 16.7815 8.27345 2.13409 2.13409 -4.71458 -6.43485 -6.43485 -7.57844 -8.8314 -9.06889 -9.06883
118.4 15.0001 6.65898 0.634379 0.634379 -6.11626 -7.82568 -7.82568 -8.96774 -10.2247 -10.4636 -10.4636
118.41 13.2688 5.07816 -0.842686 -0.842686 -7.51308 -9.21794 -9.21794 -10.3634 -11.6308 -11.8725 -11.8726
118.42 11.5858 3.5282 -2.30062 -2.30062 -8.91007 -10.6175 -10.6175 -11.772 -13.0565 -13.3024 -13.3027
118.43 9.94908 2.00612 -3.74294 -3.74294 -10.3122 -12.0304 -12.0304 -13.2 -14.5092 -14.7606 -14.7611
118.44 8.35643 0.5086 -5.17396 -5.17396 -11.7256 -13.4631 -13.4631 -14.6549 -15.9975 -16.2566 -16.2576
118.45 6.80529 -0.968231 -6.59836 -6.59836 -13.1571 -14.9236 -14.9236 -16.1457 -17.5325 -17.8014 -17.8029
118.46 5.29305 -2.42824 -8.02118 -8.02118 -14.6147 -16.4216 -16.4216 -17.6831 -19.1255 -19.4065 -19.4085
118.47 3.81703 -3.87584 -9.44816 -9.44816 -16.1069 -17.9672 -17.9672 -19.2789 -20.7912 -21.0876 -21.0904
118.48 2.37434 -5.31619 -10.8861 -10.8861 -17.6447 -19.5731 -19.5731 -20.9476 -22.546 -22.8612 -22.8648
118.49 0.962117 -6.75471 -12.3426 -12.3426 -19.2403 -21.2544 -21.2544 -22.7061 -24.4103 -24.7487 -24.7535
118.5 -0.422483 -8.19735 -13.826 -13.826 -20.9084 -23.028 -23.028 -24.5743 -26.407 -26.7736 -26.7799
118.51 -1.7827 -9.65181 -15.347 -15.347 -22.6659 -24.9146 -24.9146 -26.5754 -28.5634 -28.9639 -28.972
118.52 -3.12171 -11.126 -16.9175 -16.9175 -24.5333 -26.9382 -26.9382 -28.7367 -30.9107 -31.3519 -31.3622
118.53 -4.44273 -12.629 -18.5508 -18.5508 -26.5329 -29.1256 -29.1256 -31.0883 -33.4831 -33.9726 -33.9856
118.54 -5.74915 -14.1722 -20.2634 -20.2634 -28.6914 -31.5067 -31.5067 -33.6629 -36.3157 -36.8615 -36.8778
118.55 -7.04465 -15.7673 -22.0731 -22.0731 -31.036 -34.1118 -34.1118 -36.4918 -39.4397 -40.0495 -40.07
118.56 -8.33326 -17.4277 -23.999 -23.999 -33.5933 -36.9674 -36.9674 -39.5997 -42.8743 -43.5548 -43.5805
118.57 -9.61917 -19.1677 -26.0605 -26.0605 -36.3837 -40.0892 -40.0892 -42.9952 -46.6145 -47.369 -47.4012
118.58 -10.9068 -21 -28.2733 -28.2733 -39.4136 -43.4713 -43.4713 -46.6577 -50.6153 -51.4417 -51.4823
118.59 -12.2005 -22.9344 -30.6453 -30.6453 -42.6645 -47.0726 -47.0726 -50.5223 -54.7752 -55.664 -55.7156
118.6 -13.5051 -24.9748 -33.1713 -33.1713 -46.0828 -50.8059 -50.8059 -54.4701 -58.9318 -59.8651 -59.9307
118.61 -14.8255 -27.1153 -35.8268 -35.8268 -49.574 -54.5379 -54.5379 -58.3341 -62.8792 -63.8323 -63.9151
118.62 -16.1664 -29.3387 -38.5667 -38.5667 -53.0114 -58.1062 -58.1062 -61.929 -66.4159 -67.3627 -67.4651
118.63 -17.5326 -31.618 -41.329 -41.329 -56.2596 -61.3582 -61.3582 -65.1009 -69.4055 -70.3237 -70.4459
118.64 -18.9282 -33.9194 -44.045 -44.045 -59.2055 -64.1888 -64.1888 -67.7655 -71.8037 -72.6786 -72.8181
118.65 -20.3573 -36.2082 -46.6512 -46.6512 -61.7809 -66.5577 -66.5577 -69.9151 -73.6474 -74.4709 -74.6235
118.66 -21.8248 -38.4541 -49.0987 -49.0987 -63.967 -68.4818 -68.4818 -71.598 -75.0202 -75.7897 -75.9502
118.67 -23.3352 -40.633 -51.3565 -51.3565 -65.7849 -70.0144 -70.0144 -72.8905 -76.0206 -76.737 -76.9006
118.68 -24.8933 -42.7293 -53.413 -53.413 -67.2793 -71.2234 -71.2234 -73.8744 -76.7409 -77.4074 -77.5703
